,unique_case_id,type_of_crime,location,victim_sex,offender_sex,number_of_victims,number_of_offenders,Homicide,Hate Crime - Disability,Hate Crime - Gender,Hate Crime - Gender Identity,Hate Crime - Religious,Hate Crime - Sexual orientation,Hate Crime - Racial/Ethnicity,Hate Crime - Ethnicity,Verbal Abuse/Verbal Assault,Property Damage,Drug Offenses,General Assault,Sexual Assault,Sexual Harassment,Property Crimes,Domestic Violence,Missing Person,Traffic Incident,Unclassified,timestamp,date
1321,000049_1135849,"Property Damage, Arson","Straße am Wriezener Bahnhof, Friedrichshain-Kreuzberg",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:15:00,2021-15-01
1322,000050_1135557,"General Assault, Verbal Abuse, Property Damage",Mariendorfer Damm,Male,Male,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:30:00,2021-14-01
1323,000051_1135489,"Property Damage, Arson","Boppstraße, Friedrichshain-Kreuzberg",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:00:00,2021-14-01
1324,000052_1135152,Property Damage,Karl-Marx-Allee,Unknown,Unknown,Unknown,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:45:00,2021-13-01
1325,000053_1135150,"Property Crime, Attempted Burglary","Neukladower Allee, Jafféstraße",Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:40:00,2021-13-01
1326,000054_1135129,"Property Damage, Arson","Schottstraße, Lichtenberg",Unknown,Unknown,3,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:20:00,2021-13-01
1327,000055_1135000,"Property Crime, Burglary","Torstraße, Prenzlauer Berg, Pankow",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:30:00,2021-12-01
1328,000056_1134776,Property Crime,"Neukölln, Rudow, Neudecker Weg",Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:30:00,2021-12-01
1329,000057_1134736,"Property Damage, General Assault",Rigaer Straße Ecke Liebigstraße,Unknown,Unknown,Unknown,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:10:00,2021-12-01
1330,000058_1134702,Property Damage,Ritterstraße Ecke Erkelenzdamm,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:00:00,2021-12-01
1331,000059_1134701,Property Crime,"Altenhofer Straße, Alt-Hohenschönhausen",Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:15:00,2021-12-01
1332,000060_1134583,"Property Crimes, Drug Offenses, Verkehrsverstöße","Hansaviertel, Altonaer Straße, Lessingstraße, Flensburger Straße, Armeniusstraße",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21:45:00,2021-11-01
1333,000061_1134441,"Property Damage, Drug Offenses",Straße des 17. Juni,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:40:00,2021-11-01
1334,000062_1134385,"Property Damage, Arson",Hobrechtstraße,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05:00:00,2021-11-01
1335,000063_1134380,Arson,"Koppenstraße, Friedrichshain-Kreuzberg",Unknown,Unknown,5,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:00:00,2021-11-01
1336,000064_1134324,"Property Damage, Unclassified","Schöneicher Straße, Senftenberger Straße, Wartenberger Straße Ecke Gehrenseestraße",Unknown,"Male, Female",Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19:45:00,2021-11-01
1337,000065_1134229,"Verbal Abuse, General Assault, Hate Crime - Religious",Moritzstraße Ecke Altstädter Ring,Male,Male,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:00:00,2021-10-01
1338,000066_1134228,"Property Damage, Driving Under the Influence",Warschauer Straße/Marchlewskistraße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:50:00,2021-10-01
1339,000067_1134227,Property Damage,"Tangermünder Straße, Marzahn-Hellersdorf",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:30:00,2021-10-01
1340,000068_1134226,Property Damage,Pilotenstraße/Groß-Berliner-Damm/Segelfliegerdamm,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09:35:00,2021-10-01
1341,000069_1134206,"Property Damage, Arson",Freiherr-vom-Stein-Straße,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:10:00,2021-09-1
1342,000070_1134205,"General Assault, Property Damage",Ahrenshoper Straße,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:30:00,2021-09-1
1343,000071_1134201,"Property Crime, Theft",Voßstraße,Unknown,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:00:00,2021-09-1
1344,000072_1134199,"Property Damage, Arson",Gartenstraße,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:00:00,2021-09-1
1345,000073_1134197,"General Assault, Verbal Abuse, Hate Crime - Religious","Archibaldweg,  Nöldnerplatz, Lichtenberg",Male,Unknown,1,1-2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:50:00,2021-09-1
1346,000074_1134138,"Verbal Abuse, General Assault, Property Crimes", Afrikanische Straße,Male,Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13:30:00,2021-08-1
1347,000075_1134059,"Property Damage, Drug Offenses","Märkische Allee, Marzahn-Hellersdorf",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:50:00,2021-08-1
1348,000076_1133909,General Assault,"Kirchhofstraße, Karl-Marx-Straße",Male,Unknown,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:40:00,2021-08-1
1349,000077_1133868,"General Assault, Property Damage","Albrecht-Achilles-Straße, Wilmersdorf",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:00:00,2021-08-1
1350,000078_1133859,"Property Damage, Hate Crime - Political","Gotlindestraße, Lichtenberg",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:00:00,2021-08-1
1351,000079_1133850,"Property Damage, Arson","Lauenburger Straße, Feuerbachstraße",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:50:00,2021-08-1
1352,000080_1133434,Property Damage,"Buckower Chaussee, Mariendorfer Damm, Malteserstraße",Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:30:00,2021-07-1
1353,000081_1133431,"Property Crime, Burglary","Ebersdorfer Straße, Wilhelmstadt",Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:30:00,2021-07-1
1354,000082_1133430,"General Assault, Verbal Abuse",Brückenstraße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:00:00,2021-07-1
1355,000083_1133291,"Property Crimes, Theft","Sickingenstraße, Transvaalstraße, Wedding",Unknown,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,04:00:00,2021-06-1
1356,000084_1133004,"Verbal Abuse, General Assault, Property Damage",Torstraße,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:30:00,2021-06-1
1357,000085_1132998,"Property Crime, General Assault",Holländerstraße,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:30:00,2021-06-1
1358,000086_1132997,"General Assault, Property Damage","Borussiastraße, Tempelhof-Schöneberg",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:20:00,2021-06-1
1359,000087_1132638,Property Damage,Karl-Marx-Allee/Straße der Pariser Kommune/Frankfurter Tor,Male,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:00:00,2021-05-1
1360,000088_1132637,"Property Crime, General Assault","Plautusstraße, Rixdorfer Straße, Imbrosweg",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:30:00,2021-05-1
1361,000089_1132417,"General Assault, Property Damage",Karl-Marx-Straße,Male,Male,2,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:20:00,2021-04-1
1362,000090_1132331,"General Assault, Property Damage, Verbal Abuse",Kaiser-Friedrich-Straße,Female,Male,2,6-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:30:00,2021-04-1
1363,000091_1132188,"Property Damage, General Assault",Rosenthaler Straße,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:30:00,2021-04-1
1364,000092_1132184,"Property Damage, Attempted Arson","Langhansstraße, Weißensee",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:40:00,2021-04-1
1365,000093_1132121,"Property Damage, Vandalism", Augsburger Straße,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:30:00,2021-03-1
1366,000094_1132120,"General Assault, Verbal Abuse","Abram-Joffe-Straße, Adlershof",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:10:00,2021-03-1
1367,000095_1132118,"Property Damage, Vandalism","Erkelenzdamm, Friedrichshain-Kreuzberg",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2021-03-1
1368,000096_1132115,Property Damage,Frankfurter Allee,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:35:00,2021-03-1
1369,000097_1132114,"General Assault, Verbal Abuse, Property Damage","Lietzenseepark, Charlottenburg-Wilmersdorf",Male,"Male, Female",4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:30:00,2021-03-1
1370,000098_1132113,"General Assault, Property Damage, Drug Offenses",Spielplatz in der Straße Achtrutenberg,Male,Male,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:00:00,2021-03-1
1371,000099_1132107,Property Damage,"Schwalbenweg, Altglienicke",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09:20:00,2021-02-1
1372,000100_1132102,Property Damage,"Dänenstraße, Prenzlauer Berg",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:15:00,2021-02-1
1373,000101_1132099,"Property Damage, General Assault","Freibergstraße, Mariendorf",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:30:00,2021-02-1
1374,000102_1132098,"Verbal Abuse, General Assault, Property Damage","Ribnitzer Straße, Bahnhof Wartenberg, Zingster Straße",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:00:00,2021-02-1
1375,000103_1132097,"Property Crime, Burglary",Askanierring,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:30:00,2021-02-1
1376,000104_1132076,Property Damage,Rigaer Straße,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:40:00,2021-01-1
1377,000105_1132067,Drug Offenses,Berlinweit,Unknown,Male,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-01-1
1378,000106_1131981,Unclassified,bezirksübergreifend,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2021-01-1
1379,000107_1131821,"Verbal Abuse, Hate Crime - Sexual Orientation","Akazienstraße, Tempelhof-Schöneberg",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:00:00,2021-01-1
1380,000108_1131818,"General Assault, Verbal Abuse, Property Damage",Sprengelstraße,"Male, Female",Female,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:40:00,2021-01-1
1381,000109_1131814,"Property Crime, General Assault","Ellen-Epstein-Straße, Moabit, Frankfurter Allee, Friedrichshain",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13:10:00,2021-01-1
1382,000110_1131564,Property Damage,Alte Jakobstraße,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:00:00,2021-30-09
1383,000111_1131413,"Drug Offenses, Property Damage",Rübelandstraße Ecke Jonasstraße,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:50:00,2021-30-09
1384,000112_1131384,"General Assault, Property Damage, Verbal Abuse",Karl-Marx-Straße,Male,Male,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:15:00,2021-30-09
1385,000113_1131378,"General Assault, Property Damage, Verbal Abuse",Heckmannufer,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:30:00,2021-30-09
1386,000114_1131332,Property Damage,"Quickborner Straße, Lübars",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:30:00,2021-30-09
1387,000115_1131114,"General Assault, Property Crimes","Anita-Berber-Park, Hermannstraße",Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,05:00:00,2021-29-09
1388,000116_1131077,Property Damage,Obentrautstraße,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05:00:00,2021-29-09
1389,000117_1130976,"General Assault, Verbal Abuse, Property Damage",Samariterstraße/Eldenaer Straße,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:00:00,2021-29-09
1390,000118_1130973,"Drug Offenses, Property Crimes","Weddingstraße, Pankstraße",Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17:30:00,2021-29-09
1391,000119_1130969,Property Damage,"Lachmannstraße, Boppstraße (Friedrichshain-Kreuzberg)",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:30:00,2021-29-09
1392,000120_1130861,"Robbery, Verbal Abuse",Dircksenstraße,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:45:00,2021-28-01
1393,000121_1130778,Homicide,"Ortnitstraße, Stadtrandsiedlung Malchow",Male,Male,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:00:00,2021-28-09
1394,000122_1130509,"Property Damage, General Assault",Hochstraße,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-28-09
1395,000123_1130416,"Property Crimes, Property Damage","Semmelweisstraße, Altglienicke",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,03:10:00,2021-28-09
1396,000124_1130355,"Robbery, General Assault, Verbal Abuse","Britz, Hochspannungsweg",Male,Male,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:20:00,2021-28-09
1397,000125_1130354,"Property Damage, Arson","Gesundbrunnen, Swinemünder Brücke",Unknown,Unknown,3,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:10:00,2021-28-09
1398,000126_1130292,Unknown,Berlinweit,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-27-09
1399,000127_1130128,"Property Damage, General Assault","Skalitzer Straße, Kottbusser Tor","Male, Female",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:30:00,2021-27-09
1400,000128_1130126,"General Assault, Property Damage","Holzhauser Straße, Reinickendorf",Male,Unknown,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13:30:00,2021-27-09
1401,000129_1130122,Property Damage,"Wasserstadtbrücke, Hakenfelde",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:00:00,2021-27-09
1402,000130_1130028,Property Damage,Stadtautobahn in Charlottenburg-Wilmersdorf,Male,Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:00:00,2021-26-09
1403,000131_1130027,Property Damage,"Frettchenweg, Mahlsdorf",Unknown,Male,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:30:00,2021-26-09
1404,000132_1130022,"Verbal Abuse, Property Damage","Pöhlbergstraße, Marzahn-Hellersdorf",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:30:00,2021-26-09
1405,000133_1130021,"Property Damage, Drug Offenses, General Assault","Kirchhofstraße, Glasower Straße, Karl-Marx-Straße",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13:00:00,2021-26-09
1406,000134_1130020,"General Assault, Property Damage","Reginhardtstraße, Reinickendorf",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:30:00,2021-26-09
1407,000135_1130019,"General Assault, Property Damage","Robert-Siewert-Straße, Karlshorst",Male,Male,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:20:00,2021-26-09
1408,000136_1130018,"General Assault, Property Damage, Verbal Abuse","Chodowieckistraße, Jablonskistraße, Metzer Straße",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2021-26-09
1409,000137_1129994,"Robbery, Property Damage",Franz-Körner-Straße,Unknown,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2021-25-09
1410,000138_1129993,"Sexual Harassment, General Assault, Property Damage",Schlesische Straße,"Female, Male",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,01:45:00,2021-25-09
1411,000139_1129992,"General Assault, Verbal Abuse, Hate Crime - Gender Identity",Karl-Marx-Straße,Transgender,Male,1,Multiple,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:45:00,2021-25-09
1412,000140_1129991,Property Damage,Waidmannsluster Damm,"Male, Female",Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:50:00,2021-25-09
1413,000141_1129942,"Property Damage, General Assault",Hasenheide,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:45:00,2021-24-09
1414,000142_1129798,"Property Crime, Burglary",Kurfürstendamm,Female,"Female, Male",1,3-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:30:00,2021-27-04
1415,000143_1129757,Property Damage,Neuendorfer Straße,"Female, Male",Unknown,4,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:00:00,2021-24-09
1416,000144_1129747,"Property Crime, Forgery",Storkower Straße,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2021-24-09
