,Unnamed: 0,official_case_id,type_of_crime,location,datetime,year_date,time,victim_sex,offender_sex,number_of_victims,number_of_offenders,homicide,hate_crime-disability,hate_crime-gender,hate_crime-gender_identity,hate_crime-religious,hate_crime-sexual_orientation,hate_crime-racial/ethnicity,verbal_abuse/verbal_assault,property_damage,drug_offenses,general_assault,sexual_assault,sexual_harassment,property_crimes,unclassified,lon,lat
1346,1429,1128643,Property Crime,"Sredzkistraße, Prenzlauer Berg",2021-09-21 13:45:00,2021-09-21,13.45,Unknown,Male,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.479256476952042,61.28056825
1347,1430,1128426,"Property Damage, Hit and Run","Buckower Damm, Alt-Britz",2021-09-21 10:20:00,2021-09-21,10.20,Female,Unknown,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.666667,58.55
1348,1431,1128423,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation","Michael-Brückner-Straße, Treptow-Köpenick",2021-09-21 02:15:00,2021-09-21,02.15,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.9127933455732369,35.215494199999995
1349,1432,1128376,Property Damage,"Septimerstraße, Reinickendorf",2021-09-21 02:40:00,2021-09-21,02.40,Unknown,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2290501,35.3347734
1350,1433,1128329,"Property Damage, Theft, General Assault","Hultschiner Damm/Akazienallee, Hultschiner Damm/Kastanienallee",2021-09-20 07:00:00,2021-09-20,07.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2673933139378903,35.5070619
1351,1434,1128131,Property Damage,Lichtenberg,2021-09-20 10:00:00,2021-09-20,10.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.7266176,36.6771877
1352,1435,1128075,"Hate Crime - Racial/Ethnicity, Verbal Abuse, General Assault",Kottbusser Damm/Schinkestraße,2021-09-20 02:45:00,2021-09-20,02.45,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.416667,58.75
1353,1436,1127933,"General Assault, Robbery", Schlesisches Tor,2021-09-20 23:00:00,2021-09-20,23.00,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3907908073688244,34.5446115
1354,1437,1127841,"General Assault, Property Damage",Spandauer Damm,2021-09-19 02:30:00,2021-09-19,02.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6833572,35.1072931
1355,1438,1127838,"Property Damage, Arson","Wriezener Straße, Gesundbrunnen",2021-09-19 02:50:00,2021-09-19,02.50,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.899517447951693,58.9933903
1356,1439,1127815,"Property Crime, General Assault, Resisting Arrest","Schlesische Straße, Falkensteinstraße",2021-09-18 21:50:00,2021-09-18,21.50,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,58.583333
1357,1440,1127813,Property Damage,Gartenfelder Straße/ Tegeler Brücke,2021-09-18 12:30:00,2021-09-18,12.30,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.283333,58
1358,1441,1127812,"General Assault, Property Damage","Wuhlewanderweg hinter den Ahrensfelder Berge, Marzahn-Hellersdorf",2021-09-18 23:40:00,2021-09-18,23.40,"Male, Female",Male,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.3,57.833333
1359,1442,1127725,"Property Damage, Drug Offenses","Treptow-Köpenick, Gutenbergstraße, Oberspreestraße, Ernst-Grube-Straße",2021-09-17 18:30:00,2021-09-17,18.30,Unknown,Male,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.7769271,58.0340071
1360,1443,1127539,"Property Damage, Verbal Abuse","Lohmühlenstraße/Karl-Kunger-Straße, Sonnenallee/Weichselstraße, Lohmühlenplatz",2021-09-17 18:25:00,2021-09-17,18.25,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,57.75
1361,1444,1127529,"Property Damage, General Assault",Badstraße,2021-09-17 13:00:00,2021-09-17,13.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.666667,58.333333
1362,1445,1127458,Property Damage,"Ortolfstraße, Altglienicke, Treptow-Köpenick",2021-09-17 23:50:00,2021-09-17,23.50,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.75,58.2
1363,1446,1127438,"Property Damage, General Assault",Thomas-Dehler-Straße,2021-09-17 01:40:00,2021-09-17,01.40,Unknown,Unknown,1,Multiple,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.5,58.583333
1364,1447,1127212,"Property Crime, Fraud",bezirksübergreifend,2021-09-16 06:00:00,2021-09-16,06.00,Unknown,Male,Unknown,10,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.183333,58.966667
1365,1448,1126941,"General Assault, Property Crime", Heinrich-Heine-Straße,2021-09-16 17:00:00,2021-09-16,17.00,Female,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,121.0079457,14.7050526
1366,1449,1126504,"Property Damage, Arson",Sonnenallee,2021-09-15 22:15:00,2021-09-15,22.15,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.802968514467588,61.8218058
1367,1450,1126475,Verbal Abuse,"Jahnstraße, Neukölln",2021-09-15 15:00:00,2021-09-15,15.00,Female,Female,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.621708927236261,50.5955187
1368,1451,1126472,"Property Crime, General Assault",Danckelmannstraße,2021-09-15 18:30:00,2021-09-15,18.30,Male,Male,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.104617666666666,49.6084478
1369,1452,1126460,"Property Damage, Arson","Wiener Straße, Friedrichshain-Kreuzberg",2021-09-15 20:30:00,2021-09-15,20.30,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.433333,57.5
1370,1453,1126456,"General Assault, Verbal Abuse",Kreuzung Wühlischstraße / Kopernikusstraße / Simon-Dach-Straße,2021-09-15 18:00:00,2021-09-15,18.00,Male,Male,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0714991,47.473688
1371,1454,1126443,"Property Damage, Arson","Wilhelmsruher Damm, Reinickendorf",2021-09-15 15:00:00,2021-09-15,15.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3322961,37.2288926
1372,1455,1126426,"Property Crime, General Assault","Wittestraße, Reinickendorf",2021-09-15 21:00:00,2021-09-15,21.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0600952,47.4873113
1373,1456,1126324,"Property Crime, General Assault",Alexanderplatz,2021-09-14 11:30:00,2021-09-14,11.30,"Female, Male",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.1452960615384615,49.59955401538461
1374,1457,1125911,"Property Damage, Arson","Saarstraße, Friedenau",,2021-09-14,Mitternacht,Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.2488303,42.1627195
1375,1458,1125904,"General Assault, Verbal Abuse, Drug Offenses",Stuttgarter Platz,2021-09-14 14:45:00,2021-09-14,14.45,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,175.4567953,-40.7847802
1376,1459,1125900,"Property Crime, General Assault",Finckensteinallee,2021-09-14 11:00:00,2021-09-14,11.00,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0853036,47.4705046
1377,1460,1125876,"Property Damage, Arson","Müllerstraße, Marzahn-Hellersdorf",2021-09-14 01:20:00,2021-09-14,01.20,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.219105,59.032659
1378,1461,1125707,"General Assault, Property Crime","Parkanlage am Brunnenplatz, Gropiusstraße, Badstraße",2021-09-13 08:30:00,2021-09-13,08.30,Male,Male,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.466667,58.716667
1379,1462,1125574,Property Damage," Mierendorffplatz, Charlottenburg-Wilmersdorf",2021-09-13 05:00:00,2021-09-13,05.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.166667,58.133333
1380,1463,1125567,"General Assault, Resisting Arrest",Axel-Springer-Straße,2021-09-13 17:15:00,2021-09-13,17.15,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.716667,57.5
1381,1464,1125354,Property Damage,"Bugenhagenstraße, Moabit",2021-09-13 00:30:00,2021-09-13,00.30,Unknown,Male,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.109215427272727,49.588157881818184
1382,1465,1125352,Property Damage,Platz der Republik,2021-09-13 13:40:00,2021-09-13,13.40,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,57.483333
1383,1466,1125330,"Property Crimes, Unclassified","Am Juliusturm, Haselhorst",2021-09-12 19:50:00,2021-09-12,19.50,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.116667,58.033333
1384,1467,1125329,"General Assault, Verbal Abuse, Property Damage","Streustraße, Pankow",2021-09-12 02:45:00,2021-09-12,02.45,Male,Male,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.145085151851852,49.58100218888889
1385,1468,1125328,"Verbal Abuse, Hate Crime - Religious",Sprengelstraße,2021-09-12 13:00:00,2021-09-12,13.00,Male,Male,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.8972131,-4.1474885
1386,1469,1125327,"General Assault, Verbal Abuse, Hate Crime - Gender Identity (Anti-Transgender)", Eberswalder Straße,,2021-09-12,Mitternacht,Male,Male,1,5-6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.119153336363636,49.62035798181818
1387,1470,1125326,"General Assault, Verbal Abuse, Hate Crime - Gender Identity (Anti-Transgender)","Waterloo-Ufer, Mehringplatz",2021-09-12 14:30:00,2021-09-12,14.30,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.9521468,58.2610628
1388,1471,1125324,"Property Damage, Arson","Jägerstraße, Treptow-Köpenick",2021-09-12 03:00:00,2021-09-12,03.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.533333,58.55
1389,1472,1125323,"Property Damage, Arson","Meyerbeerstraße, Weißensee",2021-09-12 23:45:00,2021-09-12,23.45,Unknown,Unknown,8,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,58.416667
1390,1473,1165070,Property Damage,"Schorfheidestraße, Walter-Felsenstein-Straße, Golliner Straße",,2022-01-09,03.30 and 5.45,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,58.716667
1391,1474,1165066,"Property Damage, General Assault","Bahnhofstraße,  Köpenick",2022-01-09 19:20:00,2022-01-09,19.20,Unknown,Female,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.473020047443262,50.62709785
1392,1476,1233266,"Property Damage, Drug Offenses","Wittenberger Straße, Marzahn-Hellersdorf",2022-08-06 21:30:00,2022-08-06,21.30,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.411033951743339,50.576293500000006
1393,1477,1233123,Property Damage,Wilhelmstraße/Tempelhofer Ufer,2022-08-05 21:45:00,2022-08-05,21.45,Female,Female,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12644635862069,49.600893365517244
1394,1478,1233114,Property Damage,"Gotlindestraße, Lichtenberg",2022-08-05 03:10:00,2022-08-05,03.10,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,175.4600783,-40.7820182
1395,1479,1233111,Property Damage,"Alter Fischerweg, Rahnsdorf",2022-08-05 10:00:00,2022-08-05,10.00,Unknown,Female,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1623696,47.4702439
1396,1480,1232740,"General Assault, Property Damage","Mauerpark, Eberswalder Straße/Bernauer Straße",2022-08-04 03:00:00,2022-08-04,03.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.9727685,57.710083
1397,1481,1232426,"Property Damage, Arson","Urbanstraße, Friedrichshain-Kreuzberg",2022-08-03 02:20:00,2022-08-03,02.20,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.083333,57.616667
1398,1482,1232297,Property Damage,Mühlenstraße,2022-08-03 15:30:00,2022-08-03,15.30,Unknown,Male,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.916667,57.9
1399,1483,1232269,"Property Crimes, Drug Offenses","Nonnendammallee, Falkenseer Platz",2022-08-03 01:10:00,2022-08-03,01.10,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.4757066,41.18597925
1400,1484,1232266,"General Assault, Property Damage","Straße Am Postbahnhof, Friedrichshain-Kreuzberg",2022-08-03 09:20:00,2022-08-03,09.20,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.4196339,58.3965726
1401,1485,1232156,Property Damage,Waldeyerstraße,2022-08-02 09:00:00,2022-08-02,09.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92993,58.3497579
1402,1486,1232155,"General Assault, Verbal Abuse, Hate Crime - Racial/Ethnicity",Wiesbadener Straße / Laubacher Straße / Südwestkorso,2022-08-02 13:30:00,2022-08-02,13.30,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.25,58.916667
1403,1487,1232064,"General Assault, Property Damage",Adalbertstraße,2022-08-02 12:20:00,2022-08-02,12.20,Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.233333,58.416667
1404,1488,1231934,"Property Damage, Arson","Plonzstraße, Lichtenberg",2022-08-02 03:20:00,2022-08-02,03.20,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.416667,58.233333
1405,1489,1231741,"Homicide, General Assault","Ernststraße, Reinickendorf",2022-08-01 18:40:00,2022-08-01,18.40,"Female, Male",Male,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.500037,57.9998496
1406,1490,1231628,"Property Crime, Property Damage","Mohnickesteig, Boelckestraße, Osdorfer Straße Ecke Ostpreußendamm",2022-08-01 23:00:00,2022-08-01,23.00,Unknown,"Male, Female",Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.966667,57.75
1407,1491,1231627,Property Damage,Onkel-Tom-Straße,2022-08-01 10:00:00,2022-08-01,10.00,"Male, Female",Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.383333,57.8
1408,1492,1231625,General Assault, Neukölln,2022-08-01 21:25:00,2022-08-01,21.25,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.6126708,58.983838
1409,1493,1231517,Property Damage,Siemensdamm,2022-08-01 20:35:00,2022-08-01,20.35,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.833333,58.7
1410,1494,1231499,"Robbery, General Assault","Moabit, Hauptbahnhof, Friedrich-List-Ufer, Ostbahnhof",2022-07-31 23:25:00,2022-07-31,23.25,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.136901,58.4719906
1411,1495,1231498,"Verbal Abuse, General Assault", Greifswalder Straße,2022-07-31 20:00:00,2022-07-31,20.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.433333,58.366667
1412,1496,1231496,"Property Damage, Arson","Rhinstraße, Lichtenberg",2022-07-31 02:40:00,2022-07-31,02.40,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.916667,58.416667
1413,1497,1231495,"General Assault, Verbal Abuse",Rochowstraße,2022-07-31 21:20:00,2022-07-31,21.20,Male,Male,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.216667,58.3
1414,1498,1231494,"General Assault, Property Damage","Mauerpark, Kastanienallee, Oderberger Straße, Eberswalder Straße",2022-07-31 02:15:00,2022-07-31,02.15,Male,Male,2,5-7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.933333,58.2
1415,1499,1231493,"Verbal Abuse, Property Damage, Drug Offenses","Grimmelshausenstraße, Kladow",2022-07-31 15:15:00,2022-07-31,15.15,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.516667,58.2
1416,1500,1231492,"Property Damage, Driving Under the Influence",Schönhauser Allee,2022-07-31 22:40:00,2022-07-31,22.40,Female,Female,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8213948,-5.0720714
1417,1501,1231491,"Property Damage, Arson","Weserstraße, Neukölln",2022-07-31 03:40:00,2022-07-31,03.40,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0493919,36.7137843
1418,1502,1231480,"General Assault, Verbal Abuse, Hate Crime - Sexual Orientation","Treptow-Köpenick, Baumschulenweg",2022-07-30 21:00:00,2022-07-30,21.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0600901,41.1290103
1419,1503,1231479,"General Assault, Property Damage"," Alexanderplatz, Dircksenstraße",2022-07-30 06:00:00,2022-07-30,06.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.310016036886065,36.5040238
1420,1504,1231477,"Property Damage, General Assault, Resisting Arrest","Sophienstraße, Großen Hamburger Straße",2022-07-30 20:30:00,2022-07-30,20.30,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.72481279090362,52.3794771
1421,1505,1231476,"Property Damage, Arson",Straße Alt-Buckow,2022-07-30 05:30:00,2022-07-30,05.30,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.545258996501891,63.216819400000006
1422,1506,1231475,Property Damage,Minna-Todenhagen-Straße,2022-07-30 16:20:00,2022-07-30,16.20,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.138620840166594,62.60162565
1423,1507,1231423,"Verbal Abuse, Property Damage, General Assault","Budapester Straße, Olof-Palme-Platz",2022-07-29 16:00:00,2022-07-29,16.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.168828066313526,62.76712545
1424,1508,1231379,"General Assault, Verbal Abuse, Property Damage",Saatwinkler Damm,2022-07-29 12:30:00,2022-07-29,12.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.47169,41.7775963
1425,1509,1231271,Property Damage,"Am Steinberg, Weißensee, Prenzlauer Promenade",2022-07-29 18:00:00,2022-07-29,18.00,Male,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0624221,36.7919734
1426,1510,1231255,"Property Damage, Arson","Wasgenstraße, Schlachtensee",2022-07-29 15:30:00,2022-07-29,15.30,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.118850901923077,49.61821007307692
1427,1511,1231238,"General Assault, Property Crime, Verbal Abuse",John-Sieg-Straße,2022-07-29 18:30:00,2022-07-29,18.30,Male,Male,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.656602412605702,62.08748575
1428,1512,1231062,"Drug Offenses, Property Crimes",Fürstenbrunner Weg,2022-07-28 15:00:00,2022-07-28,15.00,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.937565601183763,36.493264999999994
1429,1513,1230987,"Property Crime, Attempted Robbery","Alt-Rudow, Neudecker Weg",2022-07-28 16:45:00,2022-07-28,16.45,Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.524226968988,36.825813
1430,1514,1230901,"General Assault, Property Crime, Verbal Abuse",Hardenbergplatz,2022-07-28 02:00:00,2022-07-28,02.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.317861114564093,62.2939875
1431,1515,1230888,"General Assault, Property Crimes, Verbal Abuse","Mauerpark, Bernauer Straße",2022-07-28 22:45:00,2022-07-28,22.45,Male,Male,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.2930882011715825,62.4390366
1432,1516,1230873,"General Assault, Property Damage, Verbal Abuse","Varziner Platz, Friedenau, Varziner Straße, Bernhardstraße, Wilmersdorf",2022-07-28 17:30:00,2022-07-28,17.30,"Female, Male",Male,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.82863603435073,62.363780750000004
1433,1517,1230868,"General Assault, Verbal Abuse, Property Damage",Borkheider Straße,2022-07-28 18:00:00,2022-07-28,18.00,Male,Male,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.03051058682474,62.3598311
1434,1518,1230534,"Property Crime, General Assault","Jastrower Weg, Friedrichshagen",2022-07-27 19:00:00,2022-07-27,19.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.9111801,41.6736469
1435,1519,1230532,"General Assault, Property Damage",Großen Hamburger Straße,2022-07-27 20:00:00,2022-07-27,20.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.448736610031721,36.5649995
1436,1520,1230493,"Property Damage, Drug Offenses, General Assault",Borkumer Straße,2022-07-27 13:30:00,2022-07-27,13.30,Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.285936758760558,62.247053750000006
1437,1521,1230478,"General Assault, Property Damage","Elcknerplatz, Treptow-Köpenick",2022-07-27 20:45:00,2022-07-27,20.45,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,168.8511545,-44.3424815
